TimeCreated,Id,LevelDisplayName,Message,Source,TaskCategory,Username
1681996025,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI74825$
	Account Domain:		JUBILIFE
	Logon ID:		0x736174

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1218
	Account Name:		MALLORY_CRANE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x736174
	Logon GUID:		FE505296-B65F-4324-AD31-A3756773260B

Process Information:
	Process ID:		0xa
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.4.194
	Source Port:		33999

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,MALLORY_CRANE
1681996025,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI75760$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6164

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1418
	Account Name:		CHARLES_HENDERSON
	Account Domain:		NT AUTHORITY
	Logon ID:		0x6C6164
	Logon GUID:		3C16D1A8-FF33-4C7B-B02A-7F4B99F5C71C

Process Information:
	Process ID:		0x45
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.9.128
	Source Port:		53596

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,CHARLES_HENDERSON
1681996027,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI43537$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6567

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1239
	Account Name:		TREVOR_YOUNG
	Account Domain:		NT AUTHORITY
	Logon ID:		0x6C6567
	Logon GUID:		5EEA7BA8-72BD-4ECA-A86D-A869F0A8B3AD

Process Information:
	Process ID:		0xe
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,TREVOR_YOUNG
1681996029,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI68463$
	Account Domain:		JUBILIFE
	Logon ID:		0x706567

Logon Type:			2

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1438
	Account Name:		VONDA_ELLIS
	Account Domain:		NT AUTHORITY
	Logon ID:		0x706567
	Logon GUID:		FAF4573C-049E-48CE-9428-6FDF71D5AAF2

Process Information:
	Process ID:		0x28
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,VONDA_ELLIS
1681996038,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI75053$
	Account Domain:		JUBILIFE
	Logon ID:		0x67616C

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1217
	Account Name:		JAMAL_KEITH
	Account Domain:		NT AUTHORITY
	Logon ID:		0x67616C
	Logon GUID:		F0AB1763-75BB-4B26-AD1E-73DEA094AB2E

Process Information:
	Process ID:		0x6b
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.1.206
	Source Port:		11176

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,JAMAL_KEITH
1681996041,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI68016$
	Account Domain:		JUBILIFE
	Logon ID:		0x736163

Logon Type:			2

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1367
	Account Name:		ALDEN_VALENZUELA
	Account Domain:		NT AUTHORITY
	Logon ID:		0x736163
	Logon GUID:		7A380C0C-8334-4E59-9270-CFEF2BD6578A

Process Information:
	Process ID:		0x5c
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,ALDEN_VALENZUELA
1681996045,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI68680$
	Account Domain:		JUBILIFE
	Logon ID:		0x776F6B

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1177
	Account Name:		REED_FRANCO
	Account Domain:		NT AUTHORITY
	Logon ID:		0x776F6B
	Logon GUID:		FDC58B66-7FAE-4A2B-BE97-CAEAD64B29F8

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.3.248
	Source Port:		31635

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,REED_FRANCO
1681996065,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI08096$
	Account Domain:		JUBILIFE
	Logon ID:		0x666565

Logon Type:			2

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1158
	Account Name:		THERON_SINGLETON
	Account Domain:		NT AUTHORITY
	Logon ID:		0x666565
	Logon GUID:		3507A27A-38C7-4BC8-A0F1-DEC2C995EF4F

Process Information:
	Process ID:		0x3c
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,THERON_SINGLETON
1681996069,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI75493$
	Account Domain:		JUBILIFE
	Logon ID:		0x667279

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1209
	Account Name:		SARA_ONEIL
	Account Domain:		NT AUTHORITY
	Logon ID:		0x667279
	Logon GUID:		4E36D7E8-3E69-4006-B64B-78997CCBAF3B

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.8.193
	Source Port:		65451

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,SARA_ONEIL
1681996069,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI24011$
	Account Domain:		JUBILIFE
	Logon ID:		0x6D6174

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1297
	Account Name:		BLAINE_BLACKBURN
	Account Domain:		NT AUTHORITY
	Logon ID:		0x6D6174
	Logon GUID:		232F2D0C-25E0-45B0-B7B2-55F4AAFBB1FA

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,BLAINE_BLACKBURN
1681996071,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI22519$
	Account Domain:		JUBILIFE
	Logon ID:		0x706179

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1114
	Account Name:		EDMUND_MARQUEZ
	Account Domain:		NT AUTHORITY
	Logon ID:		0x706179
	Logon GUID:		F67CE397-4140-4ACA-8D44-3AEFF2BCA5A4

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.8.35
	Source Port:		44334

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,EDMUND_MARQUEZ
1681996072,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI57802$
	Account Domain:		JUBILIFE
	Logon ID:		0x6E6974

Logon Type:			2

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1366
	Account Name:		CAREY_CHURCH
	Account Domain:		NT AUTHORITY
	Logon ID:		0x6E6974
	Logon GUID:		C34A4612-5DA4-4320-BB8C-537AE8B526D3

Process Information:
	Process ID:		0xb
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,CAREY_CHURCH
1681996076,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI16129$
	Account Domain:		JUBILIFE
	Logon ID:		0x676F64

Logon Type:			2

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1396
	Account Name:		JAKE_JOHNS
	Account Domain:		NT AUTHORITY
	Logon ID:		0x676F64
	Logon GUID:		A5BFF57F-8520-4587-A5BE-E90FF41E8929

Process Information:
	Process ID:		0x6d
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,JAKE_JOHNS
1681996081,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI95705$
	Account Domain:		JUBILIFE
	Logon ID:		0x67796D

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1443
	Account Name:		MAVIS_SHEPPARD
	Account Domain:		NT AUTHORITY
	Logon ID:		0x67796D
	Logon GUID:		B45B6381-83C4-40A5-8388-F58A3A16D7BF

Process Information:
	Process ID:		0x1f
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.1.249
	Source Port:		33048

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",C:\Windows\System32\svchost.exe,12544,MAVIS_SHEPPARD
1681996088,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI22209$
	Account Domain:		JUBILIFE
	Logon ID:		0x562773

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1182
	Account Name:		AURORA_MORAN
	Account Domain:		NT AUTHORITY
	Logon ID:		0x562773
	Logon GUID:		49B20481-29F5-4683-AE3F-7623D6140E0D

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.6.113
	Source Port:		57187

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,AURORA_MORAN
1681996094,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI60869$
	Account Domain:		JUBILIFE
	Logon ID:		0x736B69

Logon Type:			11

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1141
	Account Name:		BETH_CARTER
	Account Domain:		NT AUTHORITY
	Logon ID:		0x736B69
	Logon GUID:		54FBFD4E-0A4A-43CA-8E84-E0E65FD2C13D

Process Information:
	Process ID:		0x45
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.8.84
	Source Port:		28084

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,BETH_CARTER
1681996096,4624,Information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		JUBI10050$
	Account Domain:		JUBILIFE
	Logon ID:		0x646164

Logon Type:			3

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-4223521121-1109782943-2127437603-1458
	Account Name:		MAC_DELACRUZ
	Account Domain:		NT AUTHORITY
	Logon ID:		0x646164
	Logon GUID:		69513454-705C-46A5-8158-C3C3AF351311

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	172.19.3.53
	Source Port:		21630

Detailed Authentication Information:
	Logon Process:		Kerberos  
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",-,12544,MAC_DELACRUZ
